"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"70 - 79","SH",202102,5,211,0.039,3.9,7758,64.45,2719.77,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SH",202103,5,216,0.056,5.6,7758,64.45,2784.22,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SH",202104,3,219,0.046,4.6,7758,38.67,2822.89,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SH",202105,2,221,0.059,5.9,7758,25.78,2848.67,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SH",202106,3,224,0.094,9.4,7758,38.67,2887.34,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SH",202107,0,224,0,0,7758,0,2887.34,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SH",202108,3,227,0.077,7.7,7758,38.67,2926.01,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"70 - 79","SH",202109,5,232,0.109,10.9,7758,64.45,2990.46,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"70 - 79","SH",202110,4,236,0.068,6.8,7758,51.56,3042.02,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"70 - 79","SH",202111,1,237,0.016,1.6,7758,12.89,3054.91,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"70 - 79","SH",202112,0,237,0,0,7758,0,3054.91,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SO",202009,0,0,NA,NA,24048,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SO",202010,0,0,0,0,24048,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SO",202011,2,2,0.111,11.1,24048,8.32,8.32,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SO",202012,9,11,0.114,11.4,24048,37.43,45.74,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SO",202013,14,25,0.149,14.9,24048,58.22,103.96,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SO",202014,5,30,0.079,7.9,24048,20.79,124.75,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SO",202015,6,36,0.105,10.5,24048,24.95,149.7,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SO",202016,3,39,0.103,10.3,24048,12.48,162.18,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SO",202017,1,40,0.045,4.5,24048,4.16,166.33,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SO",202018,1,41,0.056,5.6,24048,4.16,170.49,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SO",202019,1,42,0.05,5,24048,4.16,174.65,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SO",202020,0,42,0,0,24048,0,174.65,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SO",202021,0,42,0,0,24048,0,174.65,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SO",202022,0,42,0,0,24048,0,174.65,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SO",202023,0,42,0,0,24048,0,174.65,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SO",202024,0,42,0,0,24048,0,174.65,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SO",202025,0,42,0,0,24048,0,174.65,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SO",202026,0,42,0,0,24048,0,174.65,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SO",202027,0,42,0,0,24048,0,174.65,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SO",202028,1,43,0.05,5,24048,4.16,178.81,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SO",202029,0,43,0,0,24048,0,178.81,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SO",202030,4,47,0.25,25,24048,16.63,195.44,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SO",202031,0,47,0,0,24048,0,195.44,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SO",202032,0,47,0,0,24048,0,195.44,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SO",202033,1,48,0.017,1.7,24048,4.16,199.6,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SO",202034,0,48,0,0,24048,0,199.6,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SO",202035,1,49,0.02,2,24048,4.16,203.76,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SO",202036,0,49,0,0,24048,0,203.76,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SO",202037,0,49,0,0,24048,0,203.76,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SO",202038,5,54,0.089,8.9,24048,20.79,224.55,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SO",202039,5,59,0.104,10.4,24048,20.79,245.34,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SO",202040,1,60,0.017,1.7,24048,4.16,249.5,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202041,5,65,0.041,4.1,24048,20.79,270.29,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202042,6,71,0.021,2.1,24048,24.95,295.24,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202043,42,113,0.068,6.8,24048,174.65,469.89,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202044,37,150,0.039,3.9,24048,153.86,623.75,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202045,58,208,0.058,5.8,24048,241.18,864.94,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202046,49,257,0.061,6.1,24048,203.76,1068.7,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202047,53,310,0.066,6.6,24048,220.39,1289.09,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202048,60,370,0.073,7.3,24048,249.5,1538.59,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202049,73,443,0.072,7.2,24048,303.56,1842.15,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202050,71,514,0.06,6,24048,295.24,2137.39,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202051,82,596,0.074,7.4,24048,340.98,2478.38,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202052,62,658,0.081,8.1,24048,257.82,2736.19,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202053,49,707,0.069,6.9,24048,203.76,2939.95,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202101,52,759,0.08,8,24048,216.23,3156.19,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202102,19,778,0.048,4.8,24048,79.01,3235.2,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202103,11,789,0.034,3.4,24048,45.74,3280.94,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202104,9,798,0.028,2.8,24048,37.43,3318.36,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202105,15,813,0.063,6.3,24048,62.38,3380.74,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202106,9,822,0.05,5,24048,37.43,3418.16,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202107,11,833,0.046,4.6,24048,45.74,3463.91,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SO",202108,20,853,0.085,8.5,24048,83.17,3547.07,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"70 - 79","SO",202109,7,860,0.028,2.8,24048,29.11,3576.18,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"70 - 79","SO",202110,10,870,0.041,4.1,24048,41.58,3617.76,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"70 - 79","SO",202111,5,875,0.015,1.5,24048,20.79,3638.56,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"70 - 79","SO",202112,0,875,0,0,24048,0,3638.56,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SZ",202009,0,0,NA,NA,13024,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SZ",202010,0,0,0,0,13024,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SZ",202011,0,0,0,0,13024,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SZ",202012,3,3,0.05,5,13024,23.03,23.03,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SZ",202013,3,6,0.067,6.7,13024,23.03,46.07,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SZ",202014,6,12,0.118,11.8,13024,46.07,92.14,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SZ",202015,8,20,0.123,12.3,13024,61.43,153.56,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SZ",202016,1,21,0.059,5.9,13024,7.68,161.24,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SZ",202017,1,22,0.059,5.9,13024,7.68,168.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SZ",202018,0,22,0,0,13024,0,168.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SZ",202019,0,22,0,0,13024,0,168.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SZ",202020,0,22,0,0,13024,0,168.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SZ",202021,0,22,NA,NA,13024,0,168.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SZ",202022,0,22,NA,NA,13024,0,168.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SZ",202023,0,22,NA,NA,13024,0,168.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","SZ",202024,0,22,0,0,13024,0,168.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SZ",202025,0,22,0,0,13024,0,168.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SZ",202026,0,22,0,0,13024,0,168.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SZ",202027,0,22,0,0,13024,0,168.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SZ",202028,2,24,0.111,11.1,13024,15.36,184.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SZ",202029,0,24,0,0,13024,0,184.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SZ",202030,0,24,0,0,13024,0,184.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SZ",202031,0,24,0,0,13024,0,184.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SZ",202032,0,24,0,0,13024,0,184.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SZ",202033,0,24,0,0,13024,0,184.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SZ",202034,0,24,0,0,13024,0,184.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SZ",202035,0,24,0,0,13024,0,184.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SZ",202036,2,26,0.105,10.5,13024,15.36,199.63,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SZ",202037,3,29,0.12,12,13024,23.03,222.67,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SZ",202038,0,29,0,0,13024,0,222.67,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SZ",202039,4,33,0.211,21.1,13024,30.71,253.38,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","SZ",202040,5,38,0.062,6.2,13024,38.39,291.77,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202041,37,75,0.103,10.3,13024,284.09,575.86,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202042,56,131,0.085,8.5,13024,429.98,1005.84,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202043,80,211,0.082,8.2,13024,614.25,1620.09,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202044,69,280,0.081,8.1,13024,529.79,2149.88,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202045,46,326,0.094,9.4,13024,353.19,2503.07,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202046,22,348,0.057,5.7,13024,168.92,2671.99,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202047,25,373,0.065,6.5,13024,191.95,2863.94,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202048,25,398,0.062,6.2,13024,191.95,3055.9,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202049,24,422,0.05,5,13024,184.28,3240.17,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202050,50,472,0.079,7.9,13024,383.91,3624.08,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202051,66,538,0.099,9.9,13024,506.76,4130.84,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202052,42,580,0.074,7.4,13024,322.48,4453.32,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202053,43,623,0.094,9.4,13024,330.16,4783.48,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202101,36,659,0.074,7.4,13024,276.41,5059.89,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202102,18,677,0.065,6.5,13024,138.21,5198.1,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202103,17,694,0.074,7.4,13024,130.53,5328.62,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202104,10,704,0.052,5.2,13024,76.78,5405.41,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202105,8,712,0.056,5.6,13024,61.43,5466.83,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202106,7,719,0.059,5.9,13024,53.75,5520.58,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202107,6,725,0.062,6.2,13024,46.07,5566.65,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","SZ",202108,7,732,0.07,7,13024,53.75,5620.39,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"70 - 79","SZ",202109,5,737,0.05,5,13024,38.39,5658.78,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"70 - 79","SZ",202110,5,742,0.05,5,13024,38.39,5697.17,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"70 - 79","SZ",202111,5,747,0.039,3.9,13024,38.39,5735.57,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"70 - 79","SZ",202112,2,749,0.036,3.6,13024,15.36,5750.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TG",202009,0,0,NA,NA,22373,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TG",202010,0,0,0,0,22373,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TG",202011,3,3,0.188,18.8,22373,13.41,13.41,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TG",202012,8,11,0.131,13.1,22373,35.76,49.17,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TG",202013,12,23,0.185,18.5,22373,53.64,102.8,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TG",202014,10,33,0.13,13,22373,44.7,147.5,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TG",202015,8,41,0.119,11.9,22373,35.76,183.26,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TG",202016,1,42,0.029,2.9,22373,4.47,187.73,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TG",202017,1,43,0.048,4.8,22373,4.47,192.2,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TG",202018,0,43,0,0,22373,0,192.2,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TG",202019,2,45,1,100,22373,8.94,201.14,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
